Category	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
A3SS	ENSBTAG00000016075	EMC8	chr18	-	11748936	11749095	11748936	11749031	11752029	11752106
A3SS	ENSBTAG00000002435	PTPRE	chr26	+	47500068	47501339	47500477	47501339	47497341	47497477
A3SS	ENSBTAG00000010008	TTC12	chr15	+	23880444	23881169	23881147	23881169	23875670	23875743
A3SS	ENSBTAG00000049874	NA	chr5	-	119946289	119947102	119946289	119946754	119956249	119956511
A3SS	ENSBTAG00000014456	ERN2	chr25	-	21353741	21353910	21353741	21353901	21354173	21354329
A3SS	ENSBTAG00000003449	KCP	chr4	-	92864738	92864827	92864738	92864821	92865669	92865763
A3SS	ENSBTAG00000003449	KCP	chr4	-	92869842	92870009	92869842	92869952	92873063	92873142
A3SS	ENSBTAG00000000634	MLPH	chr3	+	116984383	116984508	116984404	116984508	116981578	116981691
A3SS	ENSBTAG00000000634	MLPH	chr3	+	116984383	116984508	116984404	116984508	116983721	116983760
A3SS	ENSBTAG00000003100	SMTN	chr17	+	69945823	69946283	69946185	69946283	69945301	69945450
A3SS	ENSBTAG00000001360	RPS12	chr9	+	70977043	70977395	70977278	70977395	70976935	70976936
A3SS	ENSBTAG00000003907	TSPAN14	chr28	+	35903071	35903220	35903100	35903220	35901325	35901370
A3SS	ENSBTAG00000019785	CIC	chr18	-	50984383	50984538	50984383	50984535	50984636	50984890
A3SS	ENSBTAG00000011904	HCFC1	chrX	-	37164939	37165260	37164939	37165257	37165624	37166201
A3SS	ENSBTAG00000003172	MEIS2	chr10	-	32551697	32551808	32551697	32551787	32553169	32553228
A3SS	ENSBTAG00000006712	ECPAS	chr8	-	100805163	100805333	100805163	100805303	100808599	100808671
A3SS	ENSBTAG00000006712	ECPAS	chr8	-	100851339	100851462	100851339	100851456	100851556	100851623
A3SS	ENSBTAG00000015636	SHFL	chr7	+	14652370	14652435	14652396	14652435	14650663	14650787
A3SS	ENSBTAG00000037375	NA	chr18	-	64592399	64592463	64592399	64592438	64593471	64593646
A3SS	ENSBTAG00000037375	NA	chr18	-	64592399	64592463	64592399	64592438	64595012	64595246
A3SS	ENSBTAG00000014906	VCAN	chr7	+	83369071	83369147	83369077	83369147	83356439	83356975
A3SS	ENSBTAG00000015537	RASAL2	chr16	+	59859026	59859226	59859047	59859226	59856778	59856980
A3SS	ENSBTAG00000040392	MGC139164	chr18	-	60857394	60857561	60857394	60857511	60857765	60857965
A3SS	ENSBTAG00000020205	NA	chr10	+	8568008	8568086	8568010	8568086	8563504	8563547
A3SS	ENSBTAG00000016841	ATP10B	chr7	-	72275401	72275511	72275401	72275507	72278213	72278575
A3SS	ENSBTAG00000016841	ATP10B	chr7	-	72311146	72311232	72311146	72311229	72338746	72338951
A3SS	ENSBTAG00000009049	NA	chr5	-	57435268	57435850	57435268	57435499	57436420	57436680
A3SS	ENSBTAG00000009049	NA	chr5	-	57435268	57435850	57435268	57435499	57437637	57437847
A3SS	ENSBTAG00000011307	DNM1	chr11	+	98859389	98859560	98859398	98859560	98858426	98858538
A3SS	ENSBTAG00000017542	PPARD	chr23	+	9383946	9384182	9384027	9384182	9375386	9375617
A3SS	ENSBTAG00000005390	GMFG	chr18	-	49042790	49042887	49042790	49042859	49043246	49043335
A3SS	ENSBTAG00000009732	NCBP1	chr8	+	62864753	62866802	62866698	62866802	62864467	62864530
A3SS	ENSBTAG00000013982	UACA	chr10	-	17545202	17545280	17545202	17545255	17546124	17546155
A3SS	ENSBTAG00000013982	UACA	chr10	-	17545202	17545280	17545202	17545255	17550197	17550296
A3SS	ENSBTAG00000013982	UACA	chr10	-	17567974	17568063	17567974	17568041	17573410	17573421
A3SS	ENSBTAG00000001598	MAP7	chr9	-	74379432	74379584	74379432	74379560	74384276	74384390
A3SS	ENSBTAG00000001598	MAP7	chr9	-	74379432	74379584	74379432	74379560	74389977	74390088
A3SS	ENSBTAG00000001598	MAP7	chr9	-	74379432	74379584	74379432	74379560	74393956	74394074
A3SS	ENSBTAG00000038461	NA	chr5	+	100772276	100772391	100772280	100772391	100769152	100769260
A3SS	ENSBTAG00000038461	NA	chr5	+	100793775	100793902	100793787	100793902	100793025	100793254
A3SS	ENSBTAG00000038461	NA	chr5	+	100794103	100794225	100794106	100794225	100793775	100793902
A3SS	ENSBTAG00000013219	PEX5L	chr1	+	87198016	87198143	87198019	87198143	87185213	87185325
A3SS	ENSBTAG00000013219	PEX5L	chr1	+	87198016	87198143	87198019	87198143	87196337	87196532
A3SS	ENSBTAG00000054342	MIC1	chr23	-	27908630	27909162	27908630	27908759	27909743	27910007
A3SS	ENSBTAG00000012687	INSR	chr7	-	16076335	16076568	16076335	16076565	16083212	16083352
A3SS	ENSBTAG00000005664	YWHAE	chr19	-	22525589	22525814	22525589	22525789	22548706	22548856
A3SS	ENSBTAG00000004940	CELF4	chr24	+	19787307	19787436	19787310	19787436	19742520	19742569
A3SS	ENSBTAG00000004940	CELF4	chr24	+	19787307	19787436	19787310	19787436	19742520	19742599
A3SS	ENSBTAG00000014828	CACNA1A	chr7	+	12287396	12287492	12287402	12287492	12285638	12285695
A3SS	ENSBTAG00000054406	C18H19orf33	chr18	+	48119530	48121108	48119745	48121108	48119303	48119404
A3SS	ENSBTAG00000001516	CALCB	chr15	-	37806848	37807058	37806848	37807027	37807318	37807456
A3SS	ENSBTAG00000011619	RASIP1	chr18	-	55370966	55372375	55370966	55371652	55372615	55372769
A3SS	ENSBTAG00000021160	AP1M2	chr7	-	15074207	15076256	15074207	15075751	15077300	15077426
A3SS	ENSBTAG00000021160	AP1M2	chr7	-	15074207	15076256	15074207	15075751	15077991	15078150
A3SS	ENSBTAG00000032821	SCEL	chr12	+	52751414	52751474	52751417	52751474	52750719	52750779
A3SS	ENSBTAG00000034796	TEX264	chr22	-	49131856	49135909	49131856	49132449	49148530	49148752
A3SS	ENSBTAG00000034796	TEX264	chr22	-	49131856	49135909	49131856	49132449	49160969	49161043
A3SS	ENSBTAG00000001182	SEPTIN7	chr4	-	61261752	61261860	61261752	61261855	61302643	61302729
A3SS	ENSBTAG00000020454	LZTS3	chr13	+	52032788	52034011	52033540	52034011	52028269	52028421
A3SS	ENSBTAG00000024095	THRAP3	chr3	-	109555699	109555843	109555699	109555840	109556283	109556479
A3SS	ENSBTAG00000024095	THRAP3	chr3	-	109555699	109555843	109555699	109555840	109558754	109558942
A3SS	ENSBTAG00000016661	USP18	chr5	+	76009170	76009652	76009505	76009652	76003091	76003237
A3SS	ENSBTAG00000012241	POLD2	chr4	+	77193546	77194141	77193881	77194141	77192637	77193220
A3SS	ENSBTAG00000051698	NA	chr19	+	50860993	50861146	50861028	50861146	50860672	50860772
A3SS	ENSBTAG00000053758	NA	chr22	+	15230404	15230516	15230407	15230516	15150852	15150933
A3SS	ENSBTAG00000053758	NA	chr22	+	15230404	15230516	15230407	15230516	15214236	15214268
A3SS	ENSBTAG00000037941	QTRT1	chr7	+	15196439	15197535	15196630	15197535	15196042	15196118
A3SS	ENSBTAG00000031358	DPYD	chr3	+	45934836	45935034	45934869	45935034	45867947	45868163
A3SS	ENSBTAG00000013946	PRPF3	chr3	-	20317037	20317151	20317037	20317149	20317323	20317423
A3SS	ENSBTAG00000031439	CDC14A	chr3	-	42768843	42769963	42768843	42769865	42785584	42785921
A3SS	ENSBTAG00000031439	CDC14A	chr3	-	42768843	42769963	42768843	42769865	42790859	42790975
A3SS	ENSBTAG00000031439	CDC14A	chr3	-	42768843	42769963	42768843	42769865	42809639	42809799
A3SS	ENSBTAG00000005413	NLRC5	chr18	+	25087513	25087635	25087525	25087635	25085074	25085159
A3SS	ENSBTAG00000005413	NLRC5	chr18	+	25098702	25098876	25098792	25098876	25097776	25097860
A3SS	ENSBTAG00000040215	EIF4G3	chr2	+	131701577	131701686	131701580	131701686	131673006	131673121
A3SS	ENSBTAG00000040215	EIF4G3	chr2	+	131701577	131701686	131701580	131701686	131682258	131682356
A3SS	ENSBTAG00000040215	EIF4G3	chr2	+	131701577	131701686	131701580	131701686	131684579	131684702
A3SS	ENSBTAG00000013606	FKBP2	chr29	+	42546662	42547701	42547369	42547701	42545940	42546109
A3SS	ENSBTAG00000013606	FKBP2	chr29	+	42546662	42547701	42547369	42547701	42546428	42546541
A3SS	ENSBTAG00000009504	REEP4	chr8	-	69452812	69453255	69452812	69452967	69453657	69453771
A3SS	ENSBTAG00000012525	ABO	chr11	-	104183105	104183330	104183105	104183234	104186370	104186555
A3SS	ENSBTAG00000012525	ABO	chr11	-	104183105	104183330	104183105	104183234	104187200	104187248
A3SS	ENSBTAG00000037794	MYH4	chr19	-	29465609	29465680	29465609	29465659	29466520	29466827
A3SS	ENSBTAG00000037794	MYH4	chr19	-	29470982	29471075	29470982	29471063	29471161	29471276
A3SS	ENSBTAG00000020758	MAP3K12	chr5	+	26534115	26534597	26534388	26534597	26525842	26526039
A3SS	ENSBTAG00000010819	HMBOX1	chr8	-	9652407	9652499	9652407	9652496	9653351	9653447
A3SS	ENSBTAG00000010819	HMBOX1	chr8	-	9652407	9652502	9652407	9652496	9653351	9653447
A3SS	ENSBTAG00000010819	HMBOX1	chr8	-	9652407	9652502	9652407	9652499	9653351	9653447
A3SS	ENSBTAG00000010819	HMBOX1	chr8	-	9652407	9652502	9652407	9652496	9655365	9655448
A3SS	ENSBTAG00000026819	HDAC7	chr5	+	32481915	32482292	32482201	32482292	32478583	32478634
A3SS	ENSBTAG00000000362	SPG11	chr10	-	103018377	103018539	103018377	103018530	103019849	103019995
A3SS	ENSBTAG00000002689	NME7	chr16	-	36986389	36986497	36986389	36986489	37029876	37029908
A3SS	ENSBTAG00000006208	ADCY7	chr18	+	18714197	18714288	18714200	18714288	18713130	18713324
A3SS	ENSBTAG00000004936	TMIGD2	chr7	+	19781481	19781706	19781604	19781706	19775154	19775229
A3SS	ENSBTAG00000007787	HIBCH	chr2	+	6008419	6008579	6008438	6008579	5992984	5993027
A3SS	ENSBTAG00000013222	CD109	chr9	+	13265162	13265290	13265205	13265290	13238891	13239017
A3SS	ENSBTAG00000013222	CD109	chr9	+	13300301	13300520	13300307	13300520	13298200	13298314
A3SS	ENSBTAG00000018015	IL27	chr25	-	26062664	26062823	26062664	26062748	26063870	26063969
A3SS	ENSBTAG00000032902	NA	chr5	+	28854518	28854670	28854520	28854670	28852215	28852299
A3SS	ENSBTAG00000002096	FCGR3A	chr3	+	8001399	8002475	8002217	8002475	8000298	8000403
A3SS	ENSBTAG00000012653	CAMK2B	chr4	+	77103624	77103665	77103627	77103665	77097614	77097657
A3SS	ENSBTAG00000012653	CAMK2B	chr4	+	77103624	77103665	77103627	77103665	77098576	77098651
A3SS	ENSBTAG00000016598	DYNC1H1	chr21	+	66892531	66892721	66892591	66892721	66891512	66891676
A3SS	ENSBTAG00000003711	EPAS1	chr11	+	28787185	28787376	28787188	28787376	28734998	28735628
A3SS	ENSBTAG00000015142	MAPKBP1	chr10	+	37209856	37210069	37209893	37210069	37209551	37209698
A3SS	ENSBTAG00000018227	SLC4A7	chr22	-	1834651	1834733	1834651	1834720	1876007	1876184
A3SS	ENSBTAG00000017847	PPP1R12C	chr18	+	62307620	62307758	62307635	62307758	62306993	62307061
A3SS	ENSBTAG00000017847	PPP1R12C	chr18	+	62307620	62307758	62307674	62307758	62306993	62307061
A3SS	ENSBTAG00000017847	PPP1R12C	chr18	+	62307635	62307758	62307674	62307758	62306993	62307061
A3SS	ENSBTAG00000014211	FOXP4	chr23	+	15408220	15408428	15408256	15408428	15408040	15408124
A3SS	ENSBTAG00000008747	DCXR	chr19	+	50874914	50875067	50874949	50875067	50874593	50874693
A3SS	ENSBTAG00000015559	ERI3	chr3	+	101742322	101742403	101742343	101742403	101735482	101735599
A3SS	ENSBTAG00000021306	CHRDL2	chr15	-	54008948	54009867	54008948	54009110	54014168	54014342
A3SS	ENSBTAG00000020407	MTSS1	chr14	+	15545881	15546076	15546011	15546076	15540184	15540404
A3SS	ENSBTAG00000014520	LIAS	chr6	+	58577784	58578650	58578579	58578650	58574651	58574709
A3SS	ENSBTAG00000014520	LIAS	chr6	+	58577784	58578650	58578579	58578650	58575990	58576119
A3SS	ENSBTAG00000013677	SEC14L1	chr19	-	54706286	54708620	54706286	54706824	54708768	54708947
A3SS	ENSBTAG00000002657	NKIRAS2	chr19	+	42173650	42176531	42174543	42176531	42172806	42172915
A3SS	ENSBTAG00000050196	NA	chr21	+	65886471	65886577	65886491	65886577	65885567	65885615
A3SS	ENSBTAG00000009876	C4BPA	chr16	+	4942521	4942685	4942530	4942685	4938438	4938557
A3SS	ENSBTAG00000009876	C4BPA	chr16	+	4942521	4942685	4942533	4942685	4938438	4938557
A3SS	ENSBTAG00000009876	C4BPA	chr16	+	4942530	4942685	4942533	4942685	4938438	4938557
A3SS	ENSBTAG00000009876	C4BPA	chr16	+	4942521	4942685	4942530	4942685	4940941	4941042
A3SS	ENSBTAG00000009876	C4BPA	chr16	+	4942521	4942685	4942533	4942685	4940941	4941042
A3SS	ENSBTAG00000009876	C4BPA	chr16	+	4942530	4942685	4942533	4942685	4940941	4941042
A3SS	ENSBTAG00000015546	RIOX2	chr1	-	42201920	42202110	42201920	42202089	42202807	42202910
A3SS	ENSBTAG00000020755	SELP	chr16	-	37242969	37243064	37242969	37243024	37247094	37247214
A3SS	ENSBTAG00000018419	ADCY4	chr10	+	20852203	20853263	20853072	20853263	20851995	20852120
A3SS	ENSBTAG00000009080	ITGB6	chr2	+	36153883	36154296	36154220	36154296	36153645	36153697
A3SS	ENSBTAG00000000099	CERS2	chr3	+	19799048	19799167	19799052	19799167	19798750	19798868
A3SS	ENSBTAG00000005373	TPM1	chr10	-	46999283	47001134	46999283	46999498	47002578	47002648
A3SS	ENSBTAG00000016878	WDR59	chr18	-	2321538	2321674	2321538	2321645	2327711	2327761
A3SS	ENSBTAG00000012476	NRBF2	chr28	+	19295114	19295199	19295128	19295199	19273625	19273821
A3SS	ENSBTAG00000004754	DSCAM	chr1	-	140197218	140197382	140197218	140197367	140199234	140199352
A3SS	ENSBTAG00000019823	ADAMTS17	chr21	+	6403201	6403374	6403206	6403374	6344652	6344806
A3SS	ENSBTAG00000019823	ADAMTS17	chr21	+	6583531	6583636	6583534	6583636	6546533	6546684
A3SS	ENSBTAG00000019823	ADAMTS17	chr21	+	6599242	6599409	6599278	6599409	6584624	6584770
A3SS	ENSBTAG00000030775	PCBP3	chr1	+	145619185	145619264	145619188	145619264	145610184	145610226
A3SS	ENSBTAG00000008355	CPSF1	chr14	+	548802	549062	548919	549062	542385	542740
A3SS	ENSBTAG00000005416	PPIL3	chr2	-	89525747	89526490	89525747	89525815	89529616	89529692
A3SS	ENSBTAG00000013761	STMN1	chr2	+	127182684	127183806	127183286	127183806	127180589	127180762
A3SS	ENSBTAG00000013196	STK17B	chr2	-	84698859	84699024	84698859	84699021	84701322	84701399
A3SS	ENSBTAG00000013196	STK17B	chr2	-	84698859	84699024	84698859	84699021	84723120	84723198
A3SS	ENSBTAG00000032680	TMEM63B	chr23	+	17665082	17666148	17666057	17666148	17664718	17664798
A3SS	ENSBTAG00000052082	NA	chr29	-	33041507	33042335	33041507	33041673	33044078	33044208
A3SS	ENSBTAG00000052082	NA	chr29	-	33041507	33042536	33041507	33041673	33044078	33044208
A3SS	ENSBTAG00000052082	NA	chr29	-	33041507	33042536	33041507	33042335	33044078	33044208
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10017044	10017065	10017047	10017065	9985681	9985786
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10219927	10220136	10219942	10220136	10204066	10204214
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10244920	10245035	10244935	10245035	10242911	10243264
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10277406	10277510	10277415	10277510	10277069	10277202
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10283073	10283179	10283081	10283179	10281157	10281344
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10326439	10326540	10326464	10326540	10324712	10324790
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10331830	10332002	10331878	10332002	10326464	10326540
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10357787	10357891	10357802	10357891	10338388	10338502
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10373108	10373374	10373133	10373374	10371220	10371541
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10384310	10384481	10384314	10384481	10376268	10376361
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10388121	10388256	10388127	10388256	10385566	10385626
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10441961	10442042	10441964	10442042	10431776	10431850
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10460390	10460595	10460433	10460595	10458336	10459634
A3SS	ENSBTAG00000022886	RYR2	chr28	+	10463201	10463349	10463203	10463349	10460433	10460501
A3SS	ENSBTAG00000011336	OTOGL	chr5	+	9914879	9915058	9914884	9915058	9913702	9913766
A3SS	ENSBTAG00000009124	FEZ1	chr29	-	28906682	28910114	28906682	28907046	28921324	28921493
A3SS	ENSBTAG00000015264	ITGAE	chr19	-	24392538	24392634	24392538	24392608	24393576	24393687
A3SS	ENSBTAG00000002896	KPNA6	chr1	-	158249718	158249818	158249718	158249815	158252003	158252096
A3SS	ENSBTAG00000002896	KPNA6	chr1	-	158249718	158249818	158249718	158249815	158252021	158252096
A3SS	ENSBTAG00000013281	SPATA21	chr2	+	135736371	135736414	135736389	135736414	135735758	135735936
A3SS	ENSBTAG00000047606	NA	chr21	+	69725246	69725825	69725698	69725825	69719283	69719351
A3SS	ENSBTAG00000047606	NA	chr21	+	69725246	69725825	69725698	69725825	69722736	69722830
A3SS	ENSBTAG00000004641	PLEKHA6	chr16	-	2018089	2018295	2018089	2018235	2021999	2022100
A3SS	ENSBTAG00000001886	PABIR2	chrX	-	18473425	18473543	18473425	18473522	18475995	18476060
A3SS	ENSBTAG00000001886	PABIR2	chrX	-	18475995	18476060	18475995	18476057	18476595	18476681
A3SS	ENSBTAG00000024107	INPP5B	chr3	+	108059520	108059682	108059554	108059682	108058816	108058901
A3SS	ENSBTAG00000026156	VGLL3	chr1	-	35110600	35110886	35110600	35110883	35122819	35123427
A3SS	ENSBTAG00000046961	NA	chr18	+	61476647	61477005	61476719	61477005	61476164	61476264
A3SS	ENSBTAG00000006235	INTS3	chr3	-	16653599	16653683	16653599	16653681	16663861	16664559
A3SS	ENSBTAG00000009906	DDX1	chr11	-	82696704	82696843	82696704	82696839	82697776	82697891
A3SS	ENSBTAG00000011713	NA	chr19	-	55950069	55950199	55950069	55950146	55950930	55951076
A3SS	ENSBTAG00000011713	NA	chr19	-	55957782	55957944	55957782	55957896	55958417	55958490
A3SS	ENSBTAG00000008866	GANC	chr10	+	37677186	37677330	37677244	37677330	37674082	37674209
A3SS	ENSBTAG00000008866	GANC	chr10	+	37677186	37677330	37677244	37677330	37675079	37675159
A3SS	ENSBTAG00000016399	AKAP4	chrX	-	87916592	87919302	87916592	87916931	87920842	87920944
A3SS	ENSBTAG00000021033	SGK2	chr13	+	72162692	72162837	72162750	72162837	72161372	72161485
A3SS	ENSBTAG00000019253	RPL36A	chrX	-	50821866	50821972	50821866	50821936	50822383	50822415
A3SS	ENSBTAG00000000436	TNFAIP3	chr9	+	75753828	75756753	75754765	75756753	75751871	75752761
A3SS	ENSBTAG00000002090	CPSF4	chr25	-	36964522	36965792	36964522	36964595	36966145	36966241
A3SS	ENSBTAG00000034281	MGAT4D	chr17	+	17249223	17249299	17249229	17249299	17247311	17247425
A3SS	ENSBTAG00000013141	ACTRT3	chr1	+	97607060	97608011	97607770	97608011	97604625	97604781
A3SS	ENSBTAG00000021145	MAP4K1	chr18	-	48367447	48368715	48367447	48367995	48368805	48368895
A3SS	ENSBTAG00000009410	TBRG1	chr29	+	28108767	28108878	28108829	28108878	28108438	28108536
A3SS	ENSBTAG00000013905	SMC3	chr26	+	31133087	31133173	31133105	31133173	31131508	31131547
A3SS	ENSBTAG00000014614	ACTA2	chr26	-	10640606	10640761	10640606	10640726	10640902	10640905
A3SS	ENSBTAG00000049392	NA	chrNKLS02001967.1	-	68798	69874	68798	69191	70678	70790
A3SS	ENSBTAG00000019574	MAPK12	chr5	-	119621831	119622222	119621831	119621903	119622725	119622773
A3SS	ENSBTAG00000004286	CDC45	chr17	+	72724604	72724736	72724646	72724736	72724240	72724354
A3SS	ENSBTAG00000004286	CDC45	chr17	+	72724604	72724736	72724646	72724736	72724240	72724360
A3SS	ENSBTAG00000001506	HTT	chr6	-	115603793	115603899	115603793	115603894	115604181	115604395
A3SS	ENSBTAG00000001506	HTT	chr6	-	115609771	115609926	115609771	115609923	115610964	115611065
A3SS	ENSBTAG00000001506	HTT	chr6	-	115614485	115614673	115614485	115614652	115615074	115615170
A3SS	ENSBTAG00000001506	HTT	chr6	-	115638167	115638403	115638167	115638399	115638665	115638788
A3SS	ENSBTAG00000001506	HTT	chr6	-	115679441	115679826	115679441	115679803	115681530	115681611
A3SS	ENSBTAG00000000542	CFAP36	chr11	+	38240901	38241624	38241526	38241624	38240570	38240710
A3SS	ENSBTAG00000001497	MRAS	chr1	-	130744605	130745365	130744605	130744816	130745987	130746225
A3SS	ENSBTAG00000001497	MRAS	chr1	-	130744605	130745365	130744605	130744816	130772941	130773033
A3SS	ENSBTAG00000040350	XIAP	chrX	+	8217990	8219606	8218697	8219606	8198223	8198737
A3SS	ENSBTAG00000046152	MGAM	chr4	+	105332719	105332887	105332731	105332887	105332246	105332296
A3SS	ENSBTAG00000046152	MGAM	chr4	+	105354096	105354249	105354110	105354249	105353191	105353279
A3SS	ENSBTAG00000046152	MGAM	chr4	+	105355426	105355563	105355429	105355563	105354110	105354249
A3SS	ENSBTAG00000046152	MGAM	chr4	+	105357481	105357630	105357483	105357630	105356041	105356158
A3SS	ENSBTAG00000011156	ATP8A1	chr6	-	61416262	61416347	61416262	61416336	61422176	61422217
A3SS	ENSBTAG00000000616	GPR161	chr3	+	538738	539156	538811	539156	507208	507326
A3SS	ENSBTAG00000011767	MPP5	chr10	+	79191715	79192249	79191961	79192249	79157629	79157852
A3SS	ENSBTAG00000011767	MPP5	chr10	+	79191715	79192249	79191961	79192249	79185631	79185711
A3SS	ENSBTAG00000030563	PRRG2	chr18	+	56004860	56008411	56007339	56008411	56004521	56004697
A3SS	ENSBTAG00000030563	PRRG2	chr18	+	56007339	56008411	56007822	56008411	56006382	56006518
A3SS	ENSBTAG00000019193	SETD5	chr22	-	17167812	17168021	17167812	17167964	17168347	17168453
A3SS	ENSBTAG00000020914	CPNE8	chr5	+	42435232	42435452	42435270	42435452	42403477	42403539
A3SS	ENSBTAG00000000698	MYO18B	chr17	+	65592115	65592275	65592118	65592275	65586369	65586517
A3SS	ENSBTAG00000020125	RBFOX2	chr5	-	73936442	73936589	73936442	73936586	73962628	73962853
A3SS	ENSBTAG00000020125	RBFOX2	chr5	-	73936442	73936589	73936442	73936586	73994863	73995444
A3SS	ENSBTAG00000020125	RBFOX2	chr5	-	73936442	73936589	73936442	73936586	74097636	74097687
A3SS	ENSBTAG00000027983	GTF2H2	chr20	-	10212463	10212591	10212463	10212569	10218930	10218981
A3SS	ENSBTAG00000014511	C16H1orf159	chr16	+	51395760	51396220	51396154	51396220	51391983	51392387
A3SS	ENSBTAG00000014511	C16H1orf159	chr16	+	51395760	51396220	51396154	51396220	51393568	51393644
A3SS	ENSBTAG00000014511	C16H1orf159	chr16	+	51397564	51397780	51397645	51397780	51395760	51395847
A3SS	ENSBTAG00000008690	SLC6A9	chr3	+	102051015	102051192	102051035	102051192	102039199	102039315
A3SS	ENSBTAG00000008165	ITGA2B	chr19	-	44182526	44182698	44182526	44182652	44182868	44182918
A3SS	ENSBTAG00000012338	FAH	chr21	+	26122583	26122697	26122606	26122697	26116114	26116236
A3SS	ENSBTAG00000012338	FAH	chr21	+	26124869	26125125	26125072	26125125	26116752	26116802
A3SS	ENSBTAG00000021372	SEPTIN11	chr6	+	91875647	91878094	91876298	91878094	91856610	91856779
A3SS	ENSBTAG00000021372	SEPTIN11	chr6	+	91875647	91878094	91876298	91878094	91867397	91867585
A3SS	ENSBTAG00000021372	SEPTIN11	chr6	+	91875647	91878094	91876298	91878094	91873512	91873580
A3SS	ENSBTAG00000006482	PTCD3	chr11	-	48746596	48746699	48746596	48746665	48757069	48757106
A3SS	ENSBTAG00000013895	RELA	chr29	-	43838296	43838468	43838296	43838445	43838593	43838745
A3SS	ENSBTAG00000053844	NA	chr26	-	48716020	48716196	48716020	48716193	48716728	48717023
A3SS	ENSBTAG00000012729	ARHGEF9	chrX	+	96674650	96675377	96675055	96675377	96673891	96674051
A3SS	ENSBTAG00000045829	AZU1	chr7	+	43393821	43394058	43393824	43394058	43392871	43393013
A3SS	ENSBTAG00000020597	FMO3	chr16	+	38661917	38662106	38662039	38662106	38650358	38650496
A3SS	ENSBTAG00000048842	NA	chr23	+	14287746	14288368	14287811	14288368	14286404	14287031
A3SS	ENSBTAG00000006938	PPM1F	chr17	+	71979316	71980098	71979909	71980098	71976608	71976760
A3SS	ENSBTAG00000016187	GRM6	chr7	+	2412636	2412837	2412733	2412837	2412389	2412530
A3SS	ENSBTAG00000046129	RAB34	chr19	-	20140922	20141179	20140922	20141013	20141361	20141413
A3SS	ENSBTAG00000016432	PEMT	chr19	+	34786352	34786509	34786381	34786509	34785710	34785940
A3SS	ENSBTAG00000021897	B4GALT3	chr3	+	8321938	8322705	8322430	8322705	8321013	8321121
A3SS	ENSBTAG00000006515	NA	chr16	-	46919367	46919812	46919367	46919560	46922718	46922990
A3SS	ENSBTAG00000014792	MAP4K5	chr10	-	43333714	43333832	43333714	43333829	43337086	43337147
A3SS	ENSBTAG00000007346	COMMD4	chr21	-	33483861	33483961	33483861	33483933	33487296	33487374
A3SS	ENSBTAG00000050846	NA	chr25	+	2492342	2492579	2492522	2492579	2490849	2490891
A3SS	ENSBTAG00000052525	CHCHD5	chr11	+	46284671	46284812	46284675	46284812	46282972	46283118
A3SS	ENSBTAG00000046454	DYTN	chr2	-	94956429	94956706	94956429	94956589	94977423	94977572
A3SS	ENSBTAG00000002014	SNX1	chr10	-	45853589	45853731	45853589	45853726	45855448	45855492
A3SS	ENSBTAG00000006555	ZMYM1	chr3	-	110600415	110600574	110600415	110600541	110601493	110601647
A3SS	ENSBTAG00000051765	NA	chr3	+	16835139	16835826	16835657	16835826	16834080	16834540
A3SS	ENSBTAG00000015485	C9H6orf118	chr9	-	100436677	100436859	100436677	100436802	100441452	100441575
A3SS	ENSBTAG00000021018	KHSRP	chr7	+	18040704	18040827	18040777	18040827	18038817	18038914
A3SS	ENSBTAG00000027991	ANAPC1	chr11	+	533899	534000	533903	534000	533627	533679
A3SS	ENSBTAG00000027991	ANAPC1	chr11	+	533899	534000	533911	534000	533627	533679
A3SS	ENSBTAG00000027991	ANAPC1	chr11	+	533903	534000	533911	534000	533627	533679
A3SS	ENSBTAG00000027991	ANAPC1	chr11	+	576132	576347	576145	576347	574205	574384
A3SS	ENSBTAG00000027991	ANAPC1	chr11	+	597866	598016	597870	598016	596162	596239
A3SS	ENSBTAG00000027991	ANAPC1	chr11	+	597866	598016	597870	598016	596780	596871
A3SS	ENSBTAG00000027991	ANAPC1	chr11	+	597866	598016	597870	598016	596968	597022
A3SS	ENSBTAG00000014447	RPS6KA1	chr2	-	126597935	126598069	126597935	126598052	126606460	126606505
A3SS	ENSBTAG00000012194	DENND2C	chr3	+	28751005	28751245	28751008	28751245	28744504	28744610
A3SS	ENSBTAG00000012501	FTO	chr18	+	22149669	22149774	22149696	22149774	22040504	22040567
A3SS	ENSBTAG00000046520	TCFL5	chr13	+	54532856	54533103	54532859	54533103	54530213	54530376
